dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
cde46220-ac96-4e83-8cb3-b906f43f6d2b,cleome,cleome monophylla,6,4,2016,97
6866725a-bb3e-437e-8917-8e108cd0638a,cleome,cleome monophylla,6,6,2016,158
594e9fbf-1c66-4153-a629-424daf8c4193,cleome,cleome rutidosperma,6,4,2016,97
a4c890da-24f6-4f80-926c-cf00a6157631,cleome,cleome rytidosperma,12,8,2017,224
https://data.biodiversitydata.nl/naturalis/specimen/l.1850419,cleome,cleome speciosa raf.,16,9,1939,259
urn:catalog:o:v:2003826,cleoserrata,cleoserrata speciosa,11,7,1957,192
https://data.biodiversitydata.nl/naturalis/specimen/l.2763439,clerodendrum,clerodendrum adenophysum,28,2,1996,59
bbeb117d-83b6-4b1a-90ea-cf49d481f26b,clerodendrum,clerodendrum bracteatum,13,10,1998,286
urn:catalog:cas:bot-bc:188831,clerodendrum,clerodendrum bracteatum,17,8,2006,229
urn:catalog:cas:bot-bc:385664,clerodendrum,clerodendrum bracteatum,9,7,2001,190
2497ea29-691c-4acb-8a98-f3e8694f1400,clerodendrum,clerodendrum bracteatum,9,7,2001,190
https://data.biodiversitydata.nl/naturalis/specimen/l.2763852,clerodendrum,clerodendrum chinense,7,2,1893,38
http://n2t.net/ark:/65665/3b7c8c73c-ea78-4eee-a7ae-6603710959db,clerodendrum,clerodendrum chinense,8,8,1893,220
http://n2t.net/ark:/65665/3a8cabf4a-bf7c-4fdb-b4d4-c3f18dd28ebe,clerodendrum,clerodendrum colebrookianum,22,9,1868,266
https://data.biodiversitydata.nl/naturalis/specimen/l.2756595,clerodendrum,clerodendrum colebrookianum,31,10,1888,305
https://data.biodiversitydata.nl/naturalis/specimen/l.2756660,clerodendrum,clerodendrum colebrookianum,10,1,1937,10
urn:catalog:o:v:2004234,clerodendrum,clerodendrum dusenii,31,8,1958,243
809e5c1f-0ecf-44bc-88cb-01531454a92e,clerodendrum,clerodendrum fortunatum,16,10,2016,290
e9fa32b5-4c81-4db8-bd46-a7c3459223db,clerodendrum,clerodendrum fortunatum,29,10,2016,303
98beff59-232c-4fdf-9f1a-e44cb01a3d9f,clerodendrum,clerodendrum fortunatum,20,6,2017,171
4de8725f-804c-4d21-bf6b-0e0ddc87b16b,clerodendrum,clerodendrum fortunatum,13,9,2017,256
f28f1d67-54fe-442a-bdf4-38fc5cb76b08,clerodendrum,clerodendrum fortunatum,19,11,2017,323
a7a1468f-5adf-4694-af6c-59bd8f5018b5,clerodendrum,clerodendrum fortunatum,25,11,2017,329
be2d32fb-c26b-4085-b6f6-bf90c00a852e,clerodendrum,clerodendrum fortunatum,6,3,2016,66
d33491a9-f932-4ba9-a557-e5aba91de69c,clerodendrum,clerodendrum fortunatum,6,10,2017,279
b11de61d-7af7-44a4-97dd-30d35a9a22e2,clerodendrum,clerodendrum fortunatum,11,11,2017,315
2c85b57d-0f7a-4f13-8700-b3bdd68abf66,clerodendrum,clerodendrum glandulosum,25,10,2014,298
https://data.biodiversitydata.nl/naturalis/specimen/l.2756917,clerodendrum,clerodendrum griffithianum,31,1,1897,31
61e70b41-6d30-437c-a3c8-6cc1790a373a,clerodendrum,clerodendrum griffithianum,19,11,1922,323
d568ec1b-9fa1-43bb-8697-a45031b20925,clerodendrum,clerodendrum griffithianum,13,12,1938,347
6aafd0a6-dbcb-4234-a0d5-3259ae006fbd,clerodendrum,clerodendrum griffithianum,24,12,1938,358
7f3fef81-1761-4c35-aea4-00451c63761f,clerodendrum,clerodendrum indicum,19,10,1875,292
6e0c5f04-bca4-4981-ad73-751f05f3f0b5,clerodendrum,clerodendrum indicum,19,10,1875,292
835d410c-920d-459b-8dda-c4d563166e37,clerodendrum,clerodendrum indicum,19,10,1875,292
https://data.biodiversitydata.nl/naturalis/specimen/l.2756841,clerodendrum,clerodendrum indicum,31,1,1894,31
http://n2t.net/ark:/65665/3a2a4c489-10ca-44e7-a684-749f884c1b38,clerodendrum,clerodendrum indicum,1,2,1921,32
http://n2t.net/ark:/65665/3b443d2a6-df9f-4cca-9d60-a79c89a6d302,clerodendrum,clerodendrum indicum,11,10,1945,284
urn:catalog:o:v:2004237,clerodendrum,clerodendrum indicum,4,3,1959,63
http://specimens.kew.org/herbarium/k001114160,clerodendrum,clerodendrum indicum,1,1,1826,1
http://specimens.kew.org/herbarium/k001129332,clerodendrum,clerodendrum indicum,1,1,1826,1
http://n2t.net/ark:/65665/3a8a46fda-e837-4a89-98ea-ddab8dfdda63,clerodendrum,clerodendrum indicum,8,8,1894,220
https://data.biodiversitydata.nl/naturalis/specimen/l.2756849,clerodendrum,clerodendrum indicum,10,5,1938,130
urn:catalog:o:v:2004236,clerodendrum,clerodendrum inerme,31,8,1958,243
urn:catalog:cas:bot-bc:654565,clerodendrum,clerodendrum inerme,22,10,1998,295
http://specimens.kew.org/herbarium/k001114184,clerodendrum,clerodendrum inerme,1,1,1827,1
http://n2t.net/ark:/65665/336195f7f-a41a-4ede-be45-2dcf84b391be,clerodendrum,clerodendrum infortunatum,15,1,1974,15
http://n2t.net/ark:/65665/3fe7ada3e-387d-4491-85b3-fd6a1d130390,clerodendrum,clerodendrum infortunatum,23,1,1974,23
http://n2t.net/ark:/65665/3bd219351-0ff0-4245-ba95-c74197bdb7af,clerodendrum,clerodendrum infortunatum,25,1,1974,25
urn:catalog:mo:tropicos:101274151,clerodendrum,clerodendrum infortunatum,27,1,1971,27
http://n2t.net/ark:/65665/34c97b445-46b1-4978-9bb9-49cc1b436f23,clerodendrum,clerodendrum infortunatum,27,1,1974,27
http://n2t.net/ark:/65665/32bf14d48-9de9-4749-a18a-f7be0ab9dfb7,clerodendrum,clerodendrum infortunatum,23,10,1975,296
http://n2t.net/ark:/65665/3fa5531e2-94f8-48ed-b809-43b7e46d261c,clerodendrum,clerodendrum infortunatum,26,10,1972,300
http://n2t.net/ark:/65665/35353c6e0-4f2a-4ee7-948c-aaa2f63da339,clerodendrum,clerodendrum infortunatum,23,11,1974,327
urn:catalog:mo:tropicos:1975539,clerodendrum,clerodendrum infortunatum,23,11,1974,327
urn:catalog:mo:tropicos:1975567,clerodendrum,clerodendrum infortunatum,24,11,1974,328
http://n2t.net/ark:/65665/383dec81f-4c43-47d6-9809-d7aac5b26644,clerodendrum,clerodendrum infortunatum,24,11,1974,328
http://n2t.net/ark:/65665/3281d523f-5e33-448b-ad70-99f4889b3657,clerodendrum,clerodendrum infortunatum,17,12,1969,351
http://n2t.net/ark:/65665/3ca659cda-c017-4a85-a6a7-9a53ad2e4af7,clerodendrum,clerodendrum infortunatum,21,12,1920,356
3bf27810-534d-4a65-b97f-167a6b1bd2d1,clerodendrum,clerodendrum infortunatum,1,1,1934,1
eb1b1b25-1864-441d-a8a6-7ff20e3aa248,clerodendrum,clerodendrum infortunatum,1,1,1934,1
http://n2t.net/ark:/65665/325bd1d02-bacf-4704-877b-de2c75533028,clerodendrum,clerodendrum infortunatum,16,2,1977,47
http://n2t.net/ark:/65665/3d2b69e69-b2d9-4c48-af3c-2e5e98c150de,clerodendrum,clerodendrum infortunatum,19,2,1974,50
http://n2t.net/ark:/65665/3c8660be4-ef3a-4757-a370-879baff8a234,clerodendrum,clerodendrum infortunatum,19,2,1974,50
http://n2t.net/ark:/65665/358508975-e0d5-431f-8653-37e091d189ad,clerodendrum,clerodendrum infortunatum,23,2,1977,54
http://n2t.net/ark:/65665/313eedcb2-aae3-4a0f-9fcd-0a157276abc8,clerodendrum,clerodendrum infortunatum,13,3,1976,73
http://n2t.net/ark:/65665/3c70cdef8-a097-4cef-bebb-3b8c97790347,clerodendrum,clerodendrum infortunatum,18,3,1976,78
http://n2t.net/ark:/65665/3d4a554d8-758c-48fa-943f-afab63855de5,clerodendrum,clerodendrum infortunatum,26,3,1974,85
http://n2t.net/ark:/65665/3c7bad905-bf35-4850-8247-65f078db09fe,clerodendrum,clerodendrum infortunatum,30,3,1967,89
http://n2t.net/ark:/65665/3dedd3248-baf9-4ab5-a4e2-eaae44b81a4a,clerodendrum,clerodendrum infortunatum,13,5,1969,133
http://n2t.net/ark:/65665/385ade1d3-a139-4116-9710-c6ebc48bc048,clerodendrum,clerodendrum infortunatum,17,5,1976,138
bra:puc-rio:fcab:2656,clerodendrum,clerodendrum infortunatum,30,5,1953,150
http://n2t.net/ark:/65665/399a95105-6ee1-4422-8fc8-a63f5ff3fffa,clerodendrum,clerodendrum infortunatum,28,6,1972,180
http://n2t.net/ark:/65665/3358294e8-922f-43b4-8813-8d9e7dce7d36,clerodendrum,clerodendrum infortunatum,13,9,1977,256
http://n2t.net/ark:/65665/3b009766a-0060-4c9f-9fcc-a39cff6193b0,clerodendrum,clerodendrum infortunatum,15,9,1982,258
http://n2t.net/ark:/65665/307927320-df04-46a3-9938-c9d437afbd5e,clerodendrum,clerodendrum infortunatum,15,9,1982,258
https://data.biodiversitydata.nl/naturalis/specimen/l.2757868,clerodendrum,clerodendrum infortunatum,31,1,1860,31
https://data.biodiversitydata.nl/naturalis/specimen/u.1761255,clerodendrum,clerodendrum infortunatum,31,1,1862,31
http://specimens.kew.org/herbarium/k000249575,clerodendrum,clerodendrum infortunatum,23,7,1865,204
ups:bot:v-238526,clerodendrum,clerodendrum infortunatum,16,8,1879,228
http://specimens.kew.org/herbarium/k000249560,clerodendrum,clerodendrum infortunatum,29,1,1885,29
https://data.biodiversitydata.nl/naturalis/specimen/u.1761256,clerodendrum,clerodendrum infortunatum,31,1,1886,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2757891,clerodendrum,clerodendrum infortunatum,30,11,1888,335
https://data.biodiversitydata.nl/naturalis/specimen/l.2757892,clerodendrum,clerodendrum infortunatum,30,11,1888,335
https://data.biodiversitydata.nl/naturalis/specimen/l.2757830,clerodendrum,clerodendrum infortunatum,31,1,1893,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2757829,clerodendrum,clerodendrum infortunatum,31,1,1893,31
https://data.biodiversitydata.nl/naturalis/specimen/l.2757879,clerodendrum,clerodendrum infortunatum,31,1,1893,31
http://n2t.net/ark:/65665/3f50b044b-821c-4e58-ba40-807afd01c120,clerodendrum,clerodendrum infortunatum,15,4,1893,105
https://data.biodiversitydata.nl/naturalis/specimen/l.2757854,clerodendrum,clerodendrum infortunatum,26,12,1893,360
https://data.biodiversitydata.nl/naturalis/specimen/l.2757853,clerodendrum,clerodendrum infortunatum,26,12,1893,360
https://data.biodiversitydata.nl/naturalis/specimen/l.2757870,clerodendrum,clerodendrum infortunatum,30,6,1894,181
https://data.biodiversitydata.nl/naturalis/specimen/l.2756758,clerodendrum,clerodendrum infortunatum,23,8,1894,235
https://data.biodiversitydata.nl/naturalis/specimen/l.2757873,clerodendrum,clerodendrum infortunatum,16,5,1896,137
https://data.biodiversitydata.nl/naturalis/specimen/l.2757878,clerodendrum,clerodendrum infortunatum,19,6,1896,171
https://data.biodiversitydata.nl/naturalis/specimen/l.2757881,clerodendrum,clerodendrum infortunatum,27,4,1897,117
https://data.biodiversitydata.nl/naturalis/specimen/l.2757874,clerodendrum,clerodendrum infortunatum,24,8,1898,236
https://data.biodiversitydata.nl/naturalis/specimen/u.1761067,clerodendrum,clerodendrum infortunatum,21,5,1900,142
https://data.biodiversitydata.nl/naturalis/specimen/l.2757828,clerodendrum,clerodendrum infortunatum,21,5,1900,142
http://specimens.kew.org/herbarium/k000803862,clerodendrum,clerodendrum infortunatum,20,2,1903,51
https://data.biodiversitydata.nl/naturalis/specimen/l.2756695,clerodendrum,clerodendrum infortunatum,22,10,1917,295
https://data.biodiversitydata.nl/naturalis/specimen/l.2757875,clerodendrum,clerodendrum infortunatum,17,2,1918,48
https://data.biodiversitydata.nl/naturalis/specimen/u.1761068,clerodendrum,clerodendrum infortunatum,16,9,1918,259
https://data.biodiversitydata.nl/naturalis/specimen/l.2757888,clerodendrum,clerodendrum infortunatum,16,9,1918,259
https://data.biodiversitydata.nl/naturalis/specimen/l.2756700,clerodendrum,clerodendrum infortunatum,18,7,1919,199
https://data.biodiversitydata.nl/naturalis/specimen/u.1760910,clerodendrum,clerodendrum infortunatum,30,9,1922,273
https://data.biodiversitydata.nl/naturalis/specimen/l.2757872,clerodendrum,clerodendrum infortunatum,22,6,1924,174
https://data.biodiversitydata.nl/naturalis/specimen/l.2757876,clerodendrum,clerodendrum infortunatum,14,4,1929,104
https://data.biodiversitydata.nl/naturalis/specimen/l.2756726,clerodendrum,clerodendrum infortunatum,23,12,1929,357
https://data.biodiversitydata.nl/naturalis/specimen/l.2757857,clerodendrum,clerodendrum infortunatum,27,8,1931,239
https://data.biodiversitydata.nl/naturalis/specimen/l.2756779,clerodendrum,clerodendrum infortunatum,14,7,1932,196
244657ef-3cad-4e90-8e5a-aa2fce89916b,clerodendrum,clerodendrum infortunatum,22,4,1933,112
0e4e6cc0-fd65-4e8b-acc7-7c8470df2296,clerodendrum,clerodendrum infortunatum,16,7,1933,197
https://data.biodiversitydata.nl/naturalis/specimen/l.2756782,clerodendrum,clerodendrum infortunatum,17,5,1934,137
da2e99ef-f2d9-4edc-8b70-442818a37ce1,clerodendrum,clerodendrum infortunatum,20,7,1934,201
https://data.biodiversitydata.nl/naturalis/specimen/l.2756775,clerodendrum,clerodendrum infortunatum,17,11,1935,321
https://data.biodiversitydata.nl/naturalis/specimen/l.2757894,clerodendrum,clerodendrum infortunatum,21,5,1937,141
11a620ac-9d31-4af0-903a-50a7fc9f0f77,clerodendrum,clerodendrum infortunatum,22,7,1938,203
https://data.biodiversitydata.nl/naturalis/specimen/l.2756776,clerodendrum,clerodendrum infortunatum,20,12,1938,354
https://data.biodiversitydata.nl/naturalis/specimen/l.2756773,clerodendrum,clerodendrum infortunatum,23,4,1946,113
https://data.biodiversitydata.nl/naturalis/specimen/l.2756772,clerodendrum,clerodendrum infortunatum,23,4,1946,113
https://data.biodiversitydata.nl/naturalis/specimen/l.2756771,clerodendrum,clerodendrum infortunatum,23,4,1946,113
https://data.biodiversitydata.nl/naturalis/specimen/l.2756751,clerodendrum,clerodendrum infortunatum,13,6,1946,164
http://specimens.kew.org/herbarium/k000249551,clerodendrum,clerodendrum infortunatum,19,11,1946,323
http://specimens.kew.org/herbarium/k000803861,clerodendrum,clerodendrum infortunatum,30,4,1948,121
https://data.biodiversitydata.nl/naturalis/specimen/l.2757834,clerodendrum,clerodendrum infortunatum,30,9,1949,273
https://data.biodiversitydata.nl/naturalis/specimen/l.2757869,clerodendrum,clerodendrum infortunatum,21,2,1951,52
https://data.biodiversitydata.nl/naturalis/specimen/l.2757835,clerodendrum,clerodendrum infortunatum,27,2,1954,58
https://data.biodiversitydata.nl/naturalis/specimen/l.2756770,clerodendrum,clerodendrum infortunatum,25,7,1954,206
https://data.biodiversitydata.nl/naturalis/specimen/l.2757833,clerodendrum,clerodendrum infortunatum,22,4,1955,112
http://specimens.kew.org/herbarium/k000803867,clerodendrum,clerodendrum infortunatum,21,5,1955,141
https://data.biodiversitydata.nl/naturalis/specimen/l.2756780,clerodendrum,clerodendrum infortunatum,21,5,1955,141
https://data.biodiversitydata.nl/naturalis/specimen/l.2757846,clerodendrum,clerodendrum infortunatum,14,9,1955,257
https://data.biodiversitydata.nl/naturalis/specimen/l.2757852,clerodendrum,clerodendrum infortunatum,21,9,1955,264
https://data.biodiversitydata.nl/naturalis/specimen/l.2756769,clerodendrum,clerodendrum infortunatum,18,12,1957,352
http://specimens.kew.org/herbarium/k000249566,clerodendrum,clerodendrum infortunatum,28,3,1959,87
https://data.biodiversitydata.nl/naturalis/specimen/l.2756686,clerodendrum,clerodendrum infortunatum,28,3,1959,87
https://data.biodiversitydata.nl/naturalis/specimen/l.2756753,clerodendrum,clerodendrum infortunatum,13,2,1961,44
https://data.biodiversitydata.nl/naturalis/specimen/l.2756756,clerodendrum,clerodendrum infortunatum,13,3,1961,72
http://specimens.kew.org/herbarium/k000249584,clerodendrum,clerodendrum infortunatum,24,9,1961,267
http://specimens.kew.org/herbarium/k000249577,clerodendrum,clerodendrum infortunatum,24,9,1961,267
https://data.biodiversitydata.nl/naturalis/specimen/l.2756755,clerodendrum,clerodendrum infortunatum,15,3,1963,74
https://data.biodiversitydata.nl/naturalis/specimen/l.2756767,clerodendrum,clerodendrum infortunatum,16,6,1963,167
https://data.biodiversitydata.nl/naturalis/specimen/l.2756718,clerodendrum,clerodendrum infortunatum,24,1,1966,24
https://data.biodiversitydata.nl/naturalis/specimen/l.2756766,clerodendrum,clerodendrum infortunatum,21,2,1966,52
https://data.biodiversitydata.nl/naturalis/specimen/l.2757850,clerodendrum,clerodendrum infortunatum,21,5,1966,141
http://specimens.kew.org/herbarium/k000249588,clerodendrum,clerodendrum infortunatum,14,9,1966,257
https://data.biodiversitydata.nl/naturalis/specimen/l.2756663,clerodendrum,clerodendrum infortunatum,14,9,1966,257
http://specimens.kew.org/herbarium/k000249554,clerodendrum,clerodendrum infortunatum,26,1,1967,26
https://data.biodiversitydata.nl/naturalis/specimen/l.2756734,clerodendrum,clerodendrum infortunatum,26,1,1967,26
http://specimens.kew.org/herbarium/k000249580,clerodendrum,clerodendrum infortunatum,31,3,1967,90
https://data.biodiversitydata.nl/naturalis/specimen/l.2756667,clerodendrum,clerodendrum infortunatum,15,10,1967,288
http://specimens.kew.org/herbarium/k000249589,clerodendrum,clerodendrum infortunatum,25,10,1967,298
https://data.biodiversitydata.nl/naturalis/specimen/l.2756736,clerodendrum,clerodendrum infortunatum,25,10,1967,298
https://data.biodiversitydata.nl/naturalis/specimen/l.2756737,clerodendrum,clerodendrum infortunatum,25,10,1967,298
https://data.biodiversitydata.nl/naturalis/specimen/l.2756763,clerodendrum,clerodendrum infortunatum,28,10,1967,301
https://data.biodiversitydata.nl/naturalis/specimen/l.2756740,clerodendrum,clerodendrum infortunatum,28,10,1967,301
https://data.biodiversitydata.nl/naturalis/specimen/l.2756768,clerodendrum,clerodendrum infortunatum,20,11,1967,324
https://data.biodiversitydata.nl/naturalis/specimen/l.2756685,clerodendrum,clerodendrum infortunatum,14,1,1968,14
https://data.biodiversitydata.nl/naturalis/specimen/l.2756717,clerodendrum,clerodendrum infortunatum,15,1,1968,15
25d347e9-0d84-45a5-a42b-d0d4cdbe7b2e,clerodendrum,clerodendrum infortunatum,14,2,1968,45
https://data.biodiversitydata.nl/naturalis/specimen/l.2756739,clerodendrum,clerodendrum infortunatum,14,2,1968,45
http://specimens.kew.org/herbarium/k000249553,clerodendrum,clerodendrum infortunatum,23,2,1968,54
https://data.biodiversitydata.nl/naturalis/specimen/l.2756664,clerodendrum,clerodendrum infortunatum,23,2,1968,54
https://data.biodiversitydata.nl/naturalis/specimen/l.2756752,clerodendrum,clerodendrum infortunatum,23,3,1968,83
https://data.biodiversitydata.nl/naturalis/specimen/l.2756723,clerodendrum,clerodendrum infortunatum,22,1,1969,22
http://specimens.kew.org/herbarium/k000249586,clerodendrum,clerodendrum infortunatum,24,1,1970,24
https://data.biodiversitydata.nl/naturalis/specimen/l.2756665,clerodendrum,clerodendrum infortunatum,24,1,1970,24
http://specimens.kew.org/herbarium/k000249550,clerodendrum,clerodendrum infortunatum,19,7,1970,200
https://data.biodiversitydata.nl/naturalis/specimen/l.2756671,clerodendrum,clerodendrum infortunatum,19,8,1970,231
http://specimens.kew.org/herbarium/k000249552,clerodendrum,clerodendrum infortunatum,19,9,1970,262
https://data.biodiversitydata.nl/naturalis/specimen/l.2756675,clerodendrum,clerodendrum infortunatum,19,9,1970,262
https://data.biodiversitydata.nl/naturalis/specimen/l.2756676,clerodendrum,clerodendrum infortunatum,19,9,1970,262
https://data.biodiversitydata.nl/naturalis/specimen/l.2756730,clerodendrum,clerodendrum infortunatum,19,12,1972,354
https://data.biodiversitydata.nl/naturalis/specimen/l.2756745,clerodendrum,clerodendrum infortunatum,30,4,1973,120
https://data.biodiversitydata.nl/naturalis/specimen/l.2756720,clerodendrum,clerodendrum infortunatum,13,5,1973,133
https://data.biodiversitydata.nl/naturalis/specimen/l.2756747,clerodendrum,clerodendrum infortunatum,30,5,1973,150
https://data.biodiversitydata.nl/naturalis/specimen/l.2756764,clerodendrum,clerodendrum infortunatum,19,2,1974,50
https://data.biodiversitydata.nl/naturalis/specimen/l.2756729,clerodendrum,clerodendrum infortunatum,28,2,1974,59
https://data.biodiversitydata.nl/naturalis/specimen/l.2757842,clerodendrum,clerodendrum infortunatum,21,9,1974,264
https://data.biodiversitydata.nl/naturalis/specimen/l.2756738,clerodendrum,clerodendrum infortunatum,24,11,1974,328
https://data.biodiversitydata.nl/naturalis/specimen/l.2756668,clerodendrum,clerodendrum infortunatum,18,2,1975,49
https://data.biodiversitydata.nl/naturalis/specimen/l.2756744,clerodendrum,clerodendrum infortunatum,23,3,1975,82
https://data.biodiversitydata.nl/naturalis/specimen/l.2757841,clerodendrum,clerodendrum infortunatum,24,9,1975,267
s:vascularplants:s09-16065,clerodendrum,clerodendrum infortunatum,27,11,1975,331
s:vascularplants:s09-12807,clerodendrum,clerodendrum infortunatum,16,2,1977,47
s:vascularplants:s09-12802,clerodendrum,clerodendrum infortunatum,23,2,1977,54
https://data.biodiversitydata.nl/naturalis/specimen/l.2756760,clerodendrum,clerodendrum infortunatum,13,9,1977,256
https://data.biodiversitydata.nl/naturalis/specimen/l.2756759,clerodendrum,clerodendrum infortunatum,13,9,1977,256
fb8a1b1d-1aa0-4e79-aaab-fae5472864dc,clerodendrum,clerodendrum infortunatum,19,3,1978,78
https://data.biodiversitydata.nl/naturalis/specimen/l.2756765,clerodendrum,clerodendrum infortunatum,22,10,1978,295
https://data.biodiversitydata.nl/naturalis/specimen/wag.1898238,clerodendrum,clerodendrum infortunatum,14,3,1979,73
https://data.biodiversitydata.nl/naturalis/specimen/wag.1898239,clerodendrum,clerodendrum infortunatum,14,3,1979,73
https://data.biodiversitydata.nl/naturalis/specimen/l.2756727,clerodendrum,clerodendrum infortunatum,23,11,1979,327
https://data.biodiversitydata.nl/naturalis/specimen/l.2756728,clerodendrum,clerodendrum infortunatum,29,11,1979,333
https://data.biodiversitydata.nl/naturalis/specimen/l.2756732,clerodendrum,clerodendrum infortunatum,29,11,1979,333
https://data.biodiversitydata.nl/naturalis/specimen/l.2756731,clerodendrum,clerodendrum infortunatum,29,11,1979,333
https://data.biodiversitydata.nl/naturalis/specimen/l.2756666,clerodendrum,clerodendrum infortunatum,30,4,1980,121
http://specimens.kew.org/herbarium/k000249581,clerodendrum,clerodendrum infortunatum,24,2,1981,55
https://data.biodiversitydata.nl/naturalis/specimen/l.2756679,clerodendrum,clerodendrum infortunatum,24,2,1981,55
https://data.biodiversitydata.nl/naturalis/specimen/l.2756678,clerodendrum,clerodendrum infortunatum,24,2,1981,55
https://data.biodiversitydata.nl/naturalis/specimen/l.2756680,clerodendrum,clerodendrum infortunatum,31,8,1981,243
s:vascularplants:s08-7421,clerodendrum,clerodendrum infortunatum,27,10,1982,300
https://data.biodiversitydata.nl/naturalis/specimen/l.2757844,clerodendrum,clerodendrum infortunatum,28,11,1982,332
https://data.biodiversitydata.nl/naturalis/specimen/l.2756691,clerodendrum,clerodendrum infortunatum,30,9,1983,273
https://data.biodiversitydata.nl/naturalis/specimen/u.1761070,clerodendrum,clerodendrum infortunatum,28,2,1987,59
https://data.biodiversitydata.nl/naturalis/specimen/l.2756672,clerodendrum,clerodendrum infortunatum,28,2,1987,59
https://data.biodiversitydata.nl/naturalis/specimen/l.2756713,clerodendrum,clerodendrum infortunatum,18,3,1989,77
https://data.biodiversitydata.nl/naturalis/specimen/l.2756714,clerodendrum,clerodendrum infortunatum,25,7,1989,206
https://data.biodiversitydata.nl/naturalis/specimen/l.2756715,clerodendrum,clerodendrum infortunatum,25,7,1989,206
https://data.biodiversitydata.nl/naturalis/specimen/l.2756733,clerodendrum,clerodendrum infortunatum,27,2,1990,58
https://data.biodiversitydata.nl/naturalis/specimen/l.4212925,clerodendrum,clerodendrum infortunatum,27,6,1992,179
https://data.biodiversitydata.nl/naturalis/specimen/l.2756722,clerodendrum,clerodendrum infortunatum,23,10,1993,296
https://data.biodiversitydata.nl/naturalis/specimen/l.3924661,clerodendrum,clerodendrum infortunatum,15,2,1995,46
https://data.biodiversitydata.nl/naturalis/specimen/l.3924662,clerodendrum,clerodendrum infortunatum,15,2,1995,46
https://data.biodiversitydata.nl/naturalis/specimen/l.4223650,clerodendrum,clerodendrum infortunatum,19,8,1997,231
https://data.biodiversitydata.nl/naturalis/specimen/l.4223884,clerodendrum,clerodendrum infortunatum,17,7,1998,198
urn:catalog:cas:bot-bc:617410,clerodendrum,clerodendrum infortunatum,26,3,2000,86
https://data.biodiversitydata.nl/naturalis/specimen/l.3924619,clerodendrum,clerodendrum infortunatum,26,3,2000,86
https://data.biodiversitydata.nl/naturalis/specimen/l.2756711,clerodendrum,clerodendrum infortunatum,20,1,2002,20
https://data.biodiversitydata.nl/naturalis/specimen/l.2756712,clerodendrum,clerodendrum infortunatum,20,1,2002,20
https://data.biodiversitydata.nl/naturalis/specimen/l.3930478,clerodendrum,clerodendrum infortunatum,20,3,2003,79
https://data.biodiversitydata.nl/naturalis/specimen/l.3930475,clerodendrum,clerodendrum infortunatum,20,3,2003,79
http://specimens.kew.org/herbarium/k000784831,clerodendrum,clerodendrum infortunatum,27,4,2004,118
https://data.biodiversitydata.nl/naturalis/specimen/l.2756706,clerodendrum,clerodendrum infortunatum,13,2,2005,44
https://data.biodiversitydata.nl/naturalis/specimen/l.4223691,clerodendrum,clerodendrum infortunatum,25,5,2005,145
https://data.biodiversitydata.nl/naturalis/specimen/l.4217618,clerodendrum,clerodendrum infortunatum,24,3,2006,83
https://data.biodiversitydata.nl/naturalis/specimen/l.4217619,clerodendrum,clerodendrum infortunatum,24,3,2006,83
a1d0df33-bb9b-46d5-9824-dcd54ba47558,clerodendrum,clerodendrum infortunatum,18,3,2015,77
2ba1b233-a441-448b-ac82-225475d41537,clerodendrum,clerodendrum infortunatum,20,3,2015,79
ee139185-d5f4-492c-9603-eed980197610,clerodendrum,clerodendrum infortunatum,28,3,2017,87
s:vascularplants:s19-12523,clerodendrum,clerodendrum infortunatum,26,9,2018,269
http://coldb.mnhn.fr/catalognumber/mnhn/p/p00937159,clerodendrum,clerodendrum infortunatum,26,9,2018,269
http://n2t.net/ark:/65665/3bb54e2d3-f931-46f2-afdf-53558378f206,clerodendrum,clerodendrum infortunatum,4,9,1930,247
http://n2t.net/ark:/65665/36ef3e785-83a2-4f3a-86ed-53467989474a,clerodendrum,clerodendrum infortunatum,9,5,1952,130
http://n2t.net/ark:/65665/3f4bfe28f-424f-41b0-9c0c-812251b2b031,clerodendrum,clerodendrum infortunatum,2,3,1953,61
http://n2t.net/ark:/65665/35ed7fa91-0556-444a-818c-7635bd32bc55,clerodendrum,clerodendrum infortunatum,1,4,1967,91
http://n2t.net/ark:/65665/3b311817b-6b2c-4150-9d41-57a7301d8e77,clerodendrum,clerodendrum infortunatum,1,4,1967,91
http://n2t.net/ark:/65665/337aa89b1-ec1b-42bb-a4ea-bdf3a6113661,clerodendrum,clerodendrum infortunatum,3,8,1968,216
http://n2t.net/ark:/65665/33415d755-b3a8-47b5-922f-d1b46269bcf3,clerodendrum,clerodendrum infortunatum,2,10,1969,275
http://n2t.net/ark:/65665/3c6179eeb-b40e-4eac-9e71-b0d6eade902b,clerodendrum,clerodendrum infortunatum,9,12,1969,343
http://n2t.net/ark:/65665/3b15cbaac-9fab-4981-ac0c-1119788eabae,clerodendrum,clerodendrum infortunatum,11,9,1969,254
http://n2t.net/ark:/65665/38de09c2a-248e-478d-bd86-c3483194cd37,clerodendrum,clerodendrum infortunatum,5,8,1970,217
urn:catalog:mo:tropicos:101274150,clerodendrum,clerodendrum infortunatum,5,8,1970,217
