dwc:occurrenceID,dwc:genus,species,Day,Month,Year,Day of the year
urn:catalog:mo:tropicos:2876238,abarema,abarema barbouriana var. arenaria (ducke) barneby & j.w. grimes,24,11,1987,328
urn:catalog:mo:tropicos:2876193,abarema,abarema campestris (spruce ex benth.) barneby & j.w. grimes,30,9,1990,273
bra:ima:mac:55629,abarema,abarema cochliacarpos,25,10,2011,298
bra:uefs:huefs:190290,abarema,abarema cochliacarpos,27,10,2012,301
bra:uefs:huefs:190308,abarema,abarema cochliacarpos,27,10,2012,301
bra:uefs:huefs:168792,abarema,abarema cochliacarpos,13,12,2009,347
bra:uefs:huefs:63466,abarema,abarema cochliacarpos,16,3,1996,76
bra:ufpb:jpb:64988,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193145,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufpe:ufp:85342,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193141,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193146,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193140,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193142,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193143,abarema,abarema cochliacarpos,21,3,2016,81
bra:ufrgs:icn:193144,abarema,abarema cochliacarpos,21,3,2016,81
bra:ima:mac:55467,abarema,abarema cochliacarpos,23,6,2010,174
bra:uefs:huefs:60775,abarema,abarema cochliacarpos,18,7,2001,199
bra:ipa:ipa:90049,abarema,abarema cochliacarpos,22,7,2014,203
bra:ipa:ipa:84922,abarema,abarema cochliacarpos,30,8,2010,242
bra:unicamp:uec:63537,abarema,abarema cochliacarpos,4,9,1992,248
bra:uefs:huefs:25716,abarema,abarema cochliacarpos,3,11,1996,308
bra:uesb:huesb:352,abarema,abarema cochliacarpos,4,7,2013,185
78f754fb-375a-4c80-9ac7-fde578d83713,abarema,abarema cochliacarpos,22,8,1993,234
urn:catalog:jbrj:rb:1369917,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1348843,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1348858,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1348846,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1348855,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1348850,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:1369916,abarema,abarema cochliacarpos,21,3,2016,81
urn:catalog:jbrj:rb:158342,abarema,abarema cochliacarpos,24,10,1980,298
http://specimens.kew.org/herbarium/k000091687,abarema,abarema cochliacarpos,25,1,1979,25
http://specimens.kew.org/herbarium/k000091676,abarema,abarema cochliacarpos,22,8,1993,234
http://specimens.kew.org/herbarium/k000091681,abarema,abarema cochliacarpos,9,4,1992,100
http://specimens.kew.org/herbarium/k000091693,abarema,abarema cochliacarpos,9,4,1992,100
http://specimens.kew.org/herbarium/k000622256,abarema,abarema cochliacarpos,29,5,1963,149
http://specimens.kew.org/herbarium/k000622267,abarema,abarema cochliacarpos,16,3,1996,76
http://specimens.kew.org/herbarium/k000622266,abarema,abarema cochliacarpos,11,3,1996,71
http://specimens.kew.org/herbarium/k000091637,abarema,abarema filamentosa (benth.) pitier,8,5,1991,128
http://specimens.kew.org/herbarium/k000091638,abarema,abarema filamentosa (benth.) pitier,8,5,1991,128
b3e2370f-857e-4c38-a733-359d03b66684,abarema,abarema filamentosa (benth.) pittier,8,5,1991,128
urn:catalog:mo:tropicos:2879315,abarema,abarema jupunba var. jupunba,17,11,1987,321
45985e1d-b73c-4d78-b144-e2f3be029090,abarema,abarema leucophylla,17,11,1987,321
c8487f23-946c-4b9c-800a-a0e6da011c5e,abarema,abarema leucophylla,27,11,1987,331
http://n2t.net/ark:/65665/3907882a9-7a40-485b-acc8-e13337d4ffe5,abarema,abarema leucophylla,11,4,1945,101
http://n2t.net/ark:/65665/3082f356e-7560-48e9-b013-b3088e90b773,abarema,abarema leucophylla,5,10,1948,279
http://specimens.kew.org/herbarium/k000868571,abarema,abarema leucophylla,6,11,1987,310
ac95009a-07dc-4bea-b063-43ca1485ebce,abarema,abarema leucophylla,5,11,1945,309
d7eacc17-5201-40fe-a6ec-24968fa22988,abarema,abarema leucophylla,10,5,1948,131
1e8ebeab-3b0b-4b1f-9b8a-2bf18d515935,abolboda,abolboda grandis griseb. var. grandis,8,2,1954,39
http://specimens.kew.org/herbarium/k000837686,abolboda,abolboda grandis griseb. var. grandis,8,2,1984,39
8acd9f38-8a45-4081-98cf-99b37fb03e94,abolboda,abolboda macrostachya spruce ex malme var. macrostachya,30,4,1974,120
60568803-fe21-443b-b375-387a62b548ee,abrus,abrus precatorius l.,1,12,1982,335
urn:catalog:mo:tropicos:2775595,abrus,abrus precatorius subsp. africanus verdc.,12,1,1982,12
https://data.biodiversitydata.nl/naturalis/specimen/u.1389452,abuta,abuta rufescens aubl.,24,4,1947,114
https://data.biodiversitydata.nl/naturalis/specimen/u.1258564,acacia,acacia  mill.,23,2,1977,54
https://data.biodiversitydata.nl/naturalis/specimen/u.1258580,acacia,acacia  mill.,5,3,1974,64
https://data.biodiversitydata.nl/naturalis/specimen/u.1258766,acacia,acacia  mill.,3,3,1977,62
bra:mbm:mbm:336407,acacia,acacia bahiensis,5,4,2007,95
urn:catalog:mo:tropicos:2876412,acacia,acacia bonariensis gillies ex hook. & arn.,26,11,1992,331
bra:unicamp:uec:131905,acacia,acacia farnesiana,28,5,2000,149
d5a4b4a9-752d-439c-b202-9f1c7368e5b9,acacia,acacia farnesiana,12,6,2004,164
fb570dd4-4b8e-46dd-9730-e7836c76ae81,acacia,acacia farnesiana (l.) willd.,14,5,1984,135
78f6b925-88f3-4956-b3ff-e964d9f6eaf4,acacia,acacia farnesiana (l.) willd.,16,3,1990,75
fd9cfa08-ac6d-48bc-a1ca-f860701f32da,acacia,acacia farnesiana (l.) willd.,1,3,1992,61
bra:unicamp:uec:37675,acacia,acacia langsdorffii,20,4,1980,111
urn:catalog:mo:tropicos:2878679,acacia,acacia langsdorffii benth.,18,2,1974,49
urn:catalog:mo:tropicos:2878072,acacia,acacia langsdorffii benth.,28,2,1971,59
https://data.biodiversitydata.nl/naturalis/specimen/u.1258736,acacia,acacia langsdorfii benth.,20,4,1980,111
bra:unicamp:uec:57487,acacia,acacia martiusiana,26,12,1989,360
1062a577-6b85-438c-afc2-158b451b8deb,acacia,acacia monacantha willd.,26,8,1981,238
bra:unicamp:uec:27171,acacia,acacia piauhiensis,25,2,1974,56
bra:unicamp:uec:37587,acacia,acacia piauhiensis,18,4,1980,109
https://data.biodiversitydata.nl/naturalis/specimen/u.1258685,acacia,acacia piauhiensis benth.,18,4,1980,109
bra:unicamp:uec:27039,acacia,acacia polyphylla,23,2,1977,54
d6ef3e3a-b4bc-4248-88bf-f58a4dd38e48,acacia,acacia polyphylla dc.,23,2,1977,54
https://data.biodiversitydata.nl/naturalis/specimen/u.1258637,acacia,acacia polyphylla dc.,23,2,1977,54
d6c0a051-e33d-4a94-8095-406608387c3f,acacia,acacia polyphylla dc.,6,3,1970,65
0a19ac65-63ed-4767-b3eb-4e29a2d7d449,acacia,acacia polyphylla dc.,11,10,1994,284
bra:unicamp:uec:126833,acacia,acacia riparia,28,10,1993,301
bra:unicamp:uec:24556,acacia,acacia riparia,5,5,1979,125
499e0f9e-91b2-4fef-81cc-949e4d0e2376,acacia,acacia riparia kunth,25,3,2005,84
https://data.biodiversitydata.nl/naturalis/specimen/u.1258595,acacia,acacia riparia kunth,3,5,1980,124
9bf5b2b8-d547-4de4-8ddc-3c14df94802e,acacia,acacia robusta burch.,18,1,1967,18
dad63e5e-a5af-4bd9-b6c6-e671ab3789ba,acacia,acacia robusta burch.,15,1,1997,15
fbdbdfa8-b17f-40e9-9dea-0d8ce6b820ee,acacia,acacia robusta burch.,15,4,2001,105
1984feb2-ac2a-4d01-bfbc-6b4b9ec67e89,acalypha,acalypha,17,11,1986,321
aee9f787-6ede-4b6f-88c0-7f813c6a279f,acalypha,acalypha,17,11,1986,321
bra:unicamp:uec:200799,acalypha,acalypha,13,3,2011,72
bra:mbm:mbm:336377,acalypha,acalypha amblyodonta,6,2,2007,37
urn:catalog:mo:tropicos:100668413,acalypha,acalypha amblyodonta (müll. arg.) müll. arg.,19,2,1974,50
bra:ibt:sp:129296,acalypha,acalypha hassleriana,4,12,1962,338
a937b634-537e-4826-9c54-759597805109,acalypha,acalypha multicaulis müll.arg.,9,3,2008,69
bb841652-9370-4f26-a729-8a3ab3677f1a,acalypha,acalypha poiretii spreng.,29,2,2000,60
s:vascularplants:s17-20711,,acanthaceae,17,4,1910,107
fd6a4272-1e0f-42e5-95c2-21506063984d,,acanthaceae,15,4,2001,105
e6b5caf3-45e9-47d2-91f6-1e0830b2051f,,acanthaceae,15,4,2001,105
urn:catalog:mo:tropicos:1813951,undesignated,acanthaceae juss.,30,3,1976,90
urn:catalog:mo:tropicos:2911105,acanthocladus,acanthocladus albicans a.w. benn.,20,12,1997,354
http://n2t.net/ark:/65665/3892184fc-748e-4509-9624-a12641eb457d,acanthospermum,acanthospermum australe,29,3,1976,89
urn:catalog:mo:tropicos:1813668,acanthospermum,acanthospermum australe (loefl.) kuntze,29,3,1976,89
http://n2t.net/ark:/65665/37053824b-0a29-4b25-b1db-2af34f7cc505,acanthospermum,acanthospermum hispidum,3,1,1992,3
bra:unicamp:uec:89961,acanthospermum,acanthospermum hispidum,8,8,1994,220
urn:catalog:mo:tropicos:3271731,acanthospermum,acanthospermum hispidum dc.,8,8,1992,221
http://specimens.kew.org/herbarium/k000053298,acanthospermum,acanthospermum hispidum dc.,1,3,1982,60
63dd1edd-7835-47c1-958a-95d03a4edb8b,acanthospermum,acanthospermum hispidum dc.,1,3,1992,61
http://specimens.kew.org/herbarium/k000053293,acanthospermum,acanthospermum hispidum dc.,8,8,1994,220
bra:unicamp:uec:14583,achetaria,achetaria erecta,19,2,1971,50
ca0cd708-edf1-4fac-a240-523fadae03b7,achetaria,achetaria erecta (spreng.) wettst.,19,2,1971,50
http://n2t.net/ark:/65665/34db8e61c-07c5-47e2-99bc-6cf706428323,achetaria,achetaria scutellarioides,3,7,1974,184
urn:catalog:mo:tropicos:3013307,achetaria,achetaria scutellarioides (benth.) kuntze,3,7,1974,184
urn:catalog:mo:tropicos:2999673,achetaria,achetaria scutellarioides (benth.) kuntze,3,9,1994,246
0367e579-48f0-4eb9-aab3-72bc79a97c74,achetaria,achetaria scutellarioides (benth.) wettst.,19,11,1978,323
50239edd-8e0c-452d-bb49-163394c33689,achetaria,achetaria scutellarioides (benth.) wettst.,7,3,1974,66
bra:mbm:mbm:311417,acianthera,acianthera ochreata,28,1,2005,28
http://specimens.kew.org/herbarium/k000293405,acianthera,acianthera ochreata (lindl.) pridgeon & m.w.chase,23,3,1988,83
bra:mbm:mbm:190866,acilepidopsis,acilepidopsis echitifolia,20,4,1996,111
urn:catalog:mo:tropicos:3349358,couepia,acioa longipendula (pilg.) sothers & prance,24,11,1986,328
urn:catalog:mo:tropicos:3156981,couepia,acioa longipendula (pilg.) sothers & prance,7,12,1979,341
urn:catalog:mo:tropicos:1234573,acnistus,acnistus arborescens (l.) schltdl.,18,1,1997,18
urn:catalog:mo:tropicos:1234572,acnistus,acnistus arborescens (l.) schltdl.,18,1,1997,18
urn:catalog:mo:tropicos:2917406,acnistus,acnistus arborescens (l.) schltdl.,20,12,1997,354
urn:catalog:mo:tropicos:2917134,acnistus,acnistus arborescens (l.) schltdl.,7,12,1997,341
bra:mbm:mbm:102594,acosmium,acosmium diffusissimum,19,3,1984,79
bra:unicamp:uec:125985,acosmium,acosmium diffusissimum,28,6,2002,179
bra:unicamp:uec:151021,acosmium,acosmium diffusissimum,12,12,1988,347
http://specimens.kew.org/herbarium/k000188401,acosmium,acosmium diffusissimum (mohlenbr.) yakovlev,19,3,1984,79
d6c4a631-24f9-4334-9ab7-e2a2e9ab83fc,acosmium,acosmium diffusissimum (mohlenbr.) yakovlev,12,12,1988,347
http://specimens.kew.org/herbarium/k000188402,acosmium,acosmium difusissimum (mohlenbr.) yakovlev,19,3,1984,79
http://specimens.kew.org/herbarium/k000188403,acosmium,acosmium fallax (taub.) yakovlev,19,11,1972,324
http://specimens.kew.org/herbarium/k000188404,acosmium,acosmium fallax (taub.) yakovlev,19,11,1972,324
http://specimens.kew.org/herbarium/k000188406,acosmium,acosmium fallax (taub.) yakovlev,12,12,1988,347
bra:uefs:huefs:194989,acritopappus,acritopappus catolesensis,21,12,2011,355
bra:uefs:huefs:195008,acritopappus,acritopappus catolesensis,26,2,2012,57
bra:mbm:mbm:388129,acritopappus,acritopappus catolesensis,26,2,2012,57
bra:uefs:huefs:107957,acritopappus,acritopappus catolesensis,14,4,2006,104
bra:uefs:huefs:194920,acritopappus,acritopappus catolesensis,14,7,2011,195
urn:catalog:jbrj:rb:796061,acritopappus,acritopappus catolesensis d.j.n.hind & bautista,26,2,2012,57
bra:mbm:mbm:423998,acritopappus,acritopappus confertus,19,3,2016,79
http://specimens.kew.org/herbarium/k000069713,acritopappus,acritopappus confertus (gardner) r.m.king & h.rob.,19,11,1996,324
http://specimens.kew.org/herbarium/k000069714,acritopappus,acritopappus confertus (gardner) r.m.king & h.rob.,19,11,1996,324
bra:mbm:mbm:424049,acritopappus,acritopappus longifolius,18,9,1998,261
http://specimens.kew.org/herbarium/k000069631,acritopappus,acritopappus micropappus (baker) r.m.king & h.rob.,18,11,1986,322
42134581-63a9-4268-9ef6-a35537d42081,acrolejeunea,acrolejeunea torulosa (lehm. & lindenb.) schiffn.,5,4,1971,95
7366c803-cf85-4ff5-8b84-80eef1c9f530,acrolejeunea,acrolejeunea torulosa (lehm. & lindenb.) schiffn.,5,4,1971,95
urn:catalog:mo:tropicos:90212127,acroporium,acroporium guianense (mitt.) broth.,7,8,1974,219
bra:ufpe:ufp:63202,acrostichum,acrostichum,11,4,2009,101
bra:ufs:ase:39396,acrostichum,acrostichum,9,9,2012,253
urn:catalog:jbrj:rb:1379598,acrostichum,acrostichum,9,9,2012,253
urn:catalog:jbrj:rb:914900,acrostichum,acrostichum,9,9,2012,253
http://n2t.net/ark:/65665/3a9a2bc16-e5e2-4bc1-88e0-cecf57203371,actinostachys,actinostachys pennula,18,10,1978,291
http://n2t.net/ark:/65665/35bbf1d7e-b040-4f23-a6ce-1a4e2a6c638b,actinostachys,actinostachys pennula,25,9,1971,268
49f0ba84-bf30-4532-81b4-88fd94595f51,actinostemon,actinostemon concepcionis,1,1,2000,1
bra:mbm:mbm:336378,actinostemon,actinostemon concolor,6,2,2007,37
urn:catalog:mo:tropicos:2919987,actinostemon,actinostemon concolor (spreng.) müll. arg.,21,10,1988,295
bra:mbm:mbm:404827,actinostemon,actinostemon klotzschii,18,9,2015,261
dcba6caa-23b1-49cc-95ee-05783db510c9,adelobotrys,adelobotrys,10,11,1947,314
http://n2t.net/ark:/65665/3608395aa-c787-4306-b6fe-32f7fde7db81,adenocalymma,adenocalymma ackermannii,16,6,1986,167
bra:mbm:mbm:108815,adenocalymma,adenocalymma ackermannii,16,6,1986,167
bra:unicamp:uec:39650,adenocalymma,adenocalymma campicola,8,4,1978,98
bra:mbm:mbm:92236,adenocalymma,adenocalymma coraceum,21,9,1984,265
eabc82cf-e37b-4ef9-a0bd-d32f70cb7861,adenocalymma,adenocalymma coriaceum a.dc.,20,11,1978,324
b1a8ab24-4fea-4553-a8ba-ea9e7abbc2f4,adenocalymma,adenocalymma coriaceum a.dc.,21,9,1984,265
urn:catalog:mo:tropicos:1704812,adenocalymma,adenocalymma cymbalum (cham.) bureau & k. schum.,1,7,2002,182
bra:mbm:mbm:207189,adenocalymma,adenocalymma dichilum,19,1,1997,19
bra:unicamp:uec:158025,adenocalymma,adenocalymma dichilum,30,3,2006,89
bra:mbm:mbm:110180,adenocalymma,adenocalymma dichilum,17,6,1986,168
urn:catalog:mo:tropicos:1119738,adenocalymma,adenocalymma dichilum a.h. gentry,5,11,1979,309
7cabf15e-aaed-4f23-a16a-38ee9a79a172,adenocalymma,adenocalymma dichilum a.h.gentry,15,4,2001,105
bra:mbm:mbm:92234,adenocalymma,adenocalymma divaricatum,14,9,1984,258
bra:mbm:mbm:92238,adenocalymma,adenocalymma divaricatum,15,9,1984,259
7f760dc1-0cdb-4bb8-b613-db5933b45bf9,adenocalymma,adenocalymma divaricatum miers,14,9,1984,258
urn:catalog:mo:tropicos:1119836,adenocalymma,adenocalymma divaricatum miers,29,1,1965,29
urn:catalog:mo:tropicos:1025013,adenocalymma,adenocalymma divaricatum miers,14,9,1984,258
0b2e4713-6218-4229-b9d5-ae9311e448df,adenocalymma,adenocalymma flavum,15,1,1997,15
urn:catalog:mo:tropicos:1037240,adenocalymma,adenocalymma flavum mart. ex dc.,19,2,1992,50
http://n2t.net/ark:/65665/3392d46e7-c609-4d2e-a7cc-ffc48c3470f0,adenocalymma,adenocalymma hypostictum,23,3,1988,83
bra:mbm:mbm:150131,adenocalymma,adenocalymma hypostictum,4,4,1992,95
urn:catalog:mo:tropicos:921976,adenocalymma,adenocalymma hypostictum bureau & k. schum.,23,3,1988,83
urn:catalog:mo:tropicos:1124199,adenocalymma,adenocalymma hypostictum bureau & k. schum.,26,4,1978,116
6aa3a183-d190-4903-a63a-350bf96bde98,adenocalymma,adenocalymma hypostictum bureau & k.schum.,19,2,1992,50
bec4b762-4c84-4e87-8b94-5b9bc7da8085,adenocalymma,adenocalymma hypostictum bureau & k.schum.,21,1,1997,21
39937471-dde8-4ab5-971b-a0049a7b9515,adenocalymma,adenocalymma marginatum (cham.) dc.,15,1,1997,15
urn:catalog:mo:tropicos:1230508,adenocalymma,adenocalymma marginatum (cham.) dc.,20,11,1978,324
urn:catalog:mo:tropicos:1019404,adenocalymma,adenocalymma marginatum (cham.) dc.,19,2,1981,50
urn:catalog:mo:tropicos:3392812,adenocalymma,adenocalymma marginatum (cham.) dc.,1,4,2006,91
urn:catalog:mo:tropicos:3287310,adenocalymma,adenocalymma scabriusculum mart. ex dc.,10,11,2004,315
bra:mbm:mbm:108821,adenocalymma,adenocalymma trichocladum,19,6,1986,170
bra:mbm:mbm:70741,adenocalymma,adenocalymma trichocladum,10,10,1981,283
531c9920-4a15-4699-a59d-2ac7c2658101,adenocalymma,adenocalymma trichocladum (dc.) l.g.lohmann,10,10,1981,283
de12063d-8c83-42ba-82c9-57aa1264bb7e,adenocalymma,adenocalymma trichocladum (dc.) l.g.lohmann,8,8,1996,221
urn:catalog:mo:tropicos:1405722,adenocalymma,adenocalymma validum (k. schum.) l.g. lohmann,21,2,1993,52
3d76856c-6c2a-4a8f-8f62-dbd047978fbd,adenocalymma,adenocalymma validum (k.schum.) l.g.lohmann,21,2,1993,52
bra:unb:ub:190638,adiantum,adiantum deflectens,2,4,1970,92
bra:mbm:mbm:428481,adiantum,adiantum deflectens,9,8,2017,221
bra:mbm:mbm:428555,adiantum,adiantum deflectens,6,10,2018,279
bra:mbm:mbm:428534,adiantum,adiantum deflectens,6,11,2018,310
f9bdae5a-62d1-4d46-8fe1-61f65d02feb9,adiantum,adiantum delicatulum mart.,12,12,1988,347
http://specimens.kew.org/herbarium/k000294553,aechmea,aechmea aquilega,19,2,1974,50
http://specimens.kew.org/herbarium/k000294554,aechmea,aechmea aquilega,19,2,1974,50
urn:catalog:mo:tropicos:1660039,aechmea,aechmea aquilega,19,2,1971,50
ups:bot:v-707804,aechmea,aechmea aquilega,19,2,1971,50
ups:bot:v-707805,aechmea,aechmea aquilega,19,2,1971,50
http://n2t.net/ark:/65665/3a1531e71-f4ab-4a14-ae90-670cde015281,aechmea,aechmea aquilega,19,2,1971,50
2b6850ae-6d80-4f0a-a82c-c066a33bc4cc,aechmea,aechmea aquilega,19,2,1971,50
9d34d8af-aa20-4e95-baba-3d897e20a459,aechmea,aechmea aquilega,19,2,1971,50
ef509f31-c320-431d-8f7f-ccce19a47feb,aechmea,aechmea aquilega,19,2,1971,50
http://n2t.net/ark:/65665/30de82555-31a4-411c-bab3-9fe45d63ef07,aechmea,aechmea huebneri,25,9,1971,268
bra:ufpb:jpb:65182,aechmea,aechmea leptantha,26,1,2018,26
bra:ima:mac:64439,aechmea,aechmea leptantha,26,1,2018,26
bra:ipa:ipa:3491,aechmea,aechmea leptantha,24,2,1934,55
bra:ima:mac:24430,aechmea,aechmea leptantha,24,3,2006,83
bra:ufpe:ufp:82623,aechmea,aechmea leptantha,15,5,2012,136
bra:ipa:ipa:53176,aechmea,aechmea leptantha,21,5,1992,142
bra:cpatsa:htsa:6853,aechmea,aechmea leptantha,21,8,2014,233
bra:ufpe:ufp:58057,aechmea,aechmea leptantha,14,9,2009,257
bra:uefs:huefs:214435,aechmea,aechmea leptantha,14,9,2009,257
bra:ufpe:ufp:48025,aechmea,aechmea leptantha,10,3,2000,70
bra:ufpe:ufp:57977,aechmea,aechmea leptantha,9,11,2009,313
bra:mbml:mbml-herbario:53631,aechmea,aechmea leptantha,2,9,2017,245
urn:catalog:jbrj:rb:1333006,aechmea,aechmea leptantha,20,11,2014,324
urn:catalog:jbrj:rb:1147229,aechmea,aechmea leptantha,15,1,2015,15
urn:catalog:jbrj:rb:1147203,aechmea,aechmea leptantha,18,6,2015,169
http://specimens.kew.org/herbarium/k000976620,aechmea,aechmea leptantha,1,5,2003,121
bra:ipa:ipa:6313,aechmea,aechmea lingulata lingulata,13,9,1934,256
http://n2t.net/ark:/65665/3b94e0c98-5db7-4d3e-99e5-4e38c889f3aa,aechmea,aechmea mertensii,4,5,1971,124
https://data.biodiversitydata.nl/naturalis/specimen/u.1166775,aechmea,aechmea mertensii (g.mey.) schult.f.,5,4,1971,95
bra:uefs:huefs:133501,aechmea,aechmea multiflora,23,11,2007,327
bra:univasf:hvasf:23221,aechmea,aechmea multiflora,13,4,2007,103
bra:uefs:huefs:118478,aechmea,aechmea multiflora,13,4,2007,103
bra:ufs:ase:1528,aechmea,aechmea multiflora,10,6,1981,161
urn:catalog:jbrj:rb:861613,aechmea,aechmea multiflora l.b.sm.,13,8,2013,225
3b777754-92a1-499b-92cf-0de39705e9f0,aechmea,aechmea nudicaulis (l.) griseb.,20,2,1971,51
http://n2t.net/ark:/65665/38c3a7f03-e298-48d0-86d6-9bb2984c7ecb,aechmea,aechmea vallerandii,19,10,1978,292
http://specimens.kew.org/herbarium/k000013976,aegiphila,aegiphila lhotzkiana cham.,16,3,1996,76
http://specimens.kew.org/herbarium/k000013985,aegiphila,aegiphila lhotzkiana cham.,10,3,1996,70
http://specimens.kew.org/herbarium/k000014389,aegiphila,aegiphila lhotzkiana cham.,4,2,1997,35
http://specimens.kew.org/herbarium/k000013905,aegiphila,aegiphila paraguariensis briq.,18,5,1995,138
http://specimens.kew.org/herbarium/k000012176,aegiphila,aegiphila paraguariensis briq.,18,5,1995,138
1cbfff11-6e2e-4001-bbb6-a2bbec95a666,aegiphila,aegiphila paraguariensis briq.,18,5,1995,138
urn:catalog:mo:tropicos:3105385,aegiphila,aegiphila verticillata vell.,18,5,1995,138
86512ae4-300c-470b-bd7d-d2f92aefd83b,aeschynomene,aeschynomene,15,4,2001,105
bra:unicamp:uec:123916,aeschynomene,aeschynomene,20,1,2002,20
bra:unicamp:uec:202118,aeschynomene,aeschynomene,20,7,2013,201
http://specimens.kew.org/herbarium/k000920440,aeschynomene,aeschynomene,6,3,1994,65
http://specimens.kew.org/herbarium/k000920060,aeschynomene,aeschynomene americana l.,13,6,1996,165
http://specimens.kew.org/herbarium/k000092388,aeschynomene,aeschynomene benthamii (rudd) afr.fern.,17,6,1983,168
http://specimens.kew.org/herbarium/k000092389,aeschynomene,aeschynomene benthamii (rudd) afr.fern.,17,6,1983,168
http://specimens.kew.org/herbarium/k000092397,aeschynomene,aeschynomene benthamii (rudd) afr.fern.,10,7,1985,191
http://specimens.kew.org/herbarium/k000092275,aeschynomene,aeschynomene brasiliana (poir.) dc.,18,6,1983,169
http://specimens.kew.org/herbarium/k000092425,aeschynomene,aeschynomene brasiliana (poir.) dc.,20,6,1987,171
http://specimens.kew.org/herbarium/k000092409,aeschynomene,aeschynomene brasiliana (poir.) dc.,23,6,1987,174
http://specimens.kew.org/herbarium/k000092282,aeschynomene,aeschynomene brasiliana (poir.) dc. var. brasiliana,30,6,1983,181
http://specimens.kew.org/herbarium/k000092413,aeschynomene,aeschynomene brevipes benth.,11,4,1983,101
bra:unicamp:uec:162823,aeschynomene,aeschynomene evenia,2,5,2005,122
http://specimens.kew.org/herbarium/k000920152,aeschynomene,aeschynomene evenia,31,3,2006,90
http://specimens.kew.org/herbarium/k000920151,aeschynomene,aeschynomene evenia,30,5,2006,150
http://specimens.kew.org/herbarium/k000920156,aeschynomene,aeschynomene evenia,5,2,2005,36
http://specimens.kew.org/herbarium/k000920165,aeschynomene,aeschynomene evenia,17,4,2004,108
http://specimens.kew.org/herbarium/k000188263,aeschynomene,aeschynomene evenia,13,6,1995,164
http://specimens.kew.org/herbarium/k000092249,aeschynomene,aeschynomene evenia,10,7,1985,191
http://specimens.kew.org/herbarium/k000092250,aeschynomene,aeschynomene evenia,10,7,1985,191
http://specimens.kew.org/herbarium/k000092248,aeschynomene,aeschynomene evenia,10,7,1985,191
http://specimens.kew.org/herbarium/k000092432,aeschynomene,aeschynomene falcata (poir.) dc.,24,7,1980,206
http://specimens.kew.org/herbarium/k000092225,aeschynomene,aeschynomene filosa mart. ex benth.,13,3,1985,72
http://specimens.kew.org/herbarium/k000092224,aeschynomene,aeschynomene filosa mart. ex benth.,10,4,1992,101
http://specimens.kew.org/herbarium/k000092430,aeschynomene,aeschynomene histrix,25,5,1980,146
http://specimens.kew.org/herbarium/k000092431,aeschynomene,aeschynomene histrix,19,6,1987,170
urn:catalog:mo:tropicos:2823226,aeschynomene,aeschynomene histrix,18,10,1994,291
http://specimens.kew.org/herbarium/k000092301,aeschynomene,aeschynomene histrix,24,6,1987,175
http://specimens.kew.org/herbarium/k000207264,aeschynomene,aeschynomene histrix,22,8,1993,234
http://specimens.kew.org/herbarium/k000092427,aeschynomene,aeschynomene histrix,22,8,1993,234
http://specimens.kew.org/herbarium/k000092302,aeschynomene,aeschynomene histrix,18,10,1994,291
http://specimens.kew.org/herbarium/k000092307,aeschynomene,aeschynomene histrix,20,6,1983,171
http://specimens.kew.org/herbarium/k000092306,aeschynomene,aeschynomene histrix,29,6,1983,180
bra:unicamp:uec:123954,aeschynomene,aeschynomene martii,19,1,2002,19
bra:mbm:mbm:300854,aeschynomene,aeschynomene martii,26,11,2004,331
http://n2t.net/ark:/65665/3edda093a-7c33-481e-a5f1-fc72f7cd465a,aeschynomene,aeschynomene martii,21,2,1974,52
bra:unicamp:uec:205649,aeschynomene,aeschynomene martii,16,4,2019,106
bra:mbm:mbm:344405,aeschynomene,aeschynomene martii,12,5,1988,133
bra:unicamp:uec:125974,aeschynomene,aeschynomene martii,7,1,2002,7
bra:unicamp:uec:124791,aeschynomene,aeschynomene martii,4,6,2002,155
bra:unicamp:uec:159147,aeschynomene,aeschynomene martii,3,8,2006,215
bra:mbm:mbm:415858,aeschynomene,aeschynomene martii,11,7,2018,192
bra:mbm:mbm:415879,aeschynomene,aeschynomene martii,11,7,2018,192
bra:mbm:mbm:416036,aeschynomene,aeschynomene martii,11,11,2018,315
73658277-c286-4c0d-959a-55617eff3bab,aeschynomene,aeschynomene martii,19,1,1968,19
4625fcad-47d1-4d7d-a326-cc08d3452d65,aeschynomene,aeschynomene martii,18,1,1972,18
http://specimens.kew.org/herbarium/k000092369,aeschynomene,aeschynomene martii,18,1,1974,18
